key,value,date
Mike Huckabee,0.709483627,Aug 30 2015
Mike Huckabee,2.787612797,Sep 06 2015
Mike Huckabee,2.000635496,Sep 13 2015
Mike Huckabee,0.957076784,Sep 20 2015
Mike Huckabee,0.605714921,Sep 27 2015
Mike Huckabee,0.474976582,Oct 04 2015
Mike Huckabee,1.347283611,Oct 11 2015
Mike Huckabee,0.472353179,Oct 18 2015
Mike Huckabee,1.074679412,Oct 25 2015
Mike Huckabee,0.555591205,Nov 01 2015
Mike Huckabee,0.621685765,Nov 08 2015
Mike Huckabee,0.549396956,Nov 15 2015
Mike Huckabee,0.40262102,Nov 22 2015
Mike Huckabee,0.398391146,Nov 29 2015
Mike Huckabee,0.359146503,Dec 06 2015
Mike Huckabee,0.696416378,Dec 13 2015
Mike Huckabee,0.316084772,Dec 20 2015
Mike Huckabee,0.295636391,Dec 27 2015
Mike Huckabee,0.329249285,Jan 03 2016
Mike Huckabee,0.458899069,Jan 10 2016
Mike Huckabee,0.378346156,Jan 17 2016
Mike Huckabee,1.190037066,Jan 24 2016
Mike Huckabee,1.719846701,Jan 31 2016
Mike Huckabee,0.379031502,Feb 07 2016
Mike Huckabee,0.240856831,Feb 14 2016
Mike Huckabee,0.47833519,Feb 21 2016
Mike Huckabee,0.693244436,Feb 28 2016
Mike Huckabee,0.27456146,Mar 06 2016
Mike Huckabee,0.331028334,Mar 13 2016
Mike Huckabee,0.174552725,Mar 20 2016
Mike Huckabee,0,Mar 27 2016
Bobby Jindal,0,Dec 28 2014
Bobby Jindal,0.105706624,Jan 04 2015
Bobby Jindal,0.191580464,Jan 11 2015
Bobby Jindal,1.250199908,Jan 18 2015
Bobby Jindal,0.559683466,Jan 25 2015
Bobby Jindal,0.838612429,Feb 01 2015
Bobby Jindal,0.692265268,Feb 08 2015
Bobby Jindal,0.242571253,Feb 15 2015
Bobby Jindal,0.400792051,Feb 22 2015
Bobby Jindal,0.201397525,Mar 01 2015
Bobby Jindal,0.205660185,Mar 08 2015
Bobby Jindal,0.231156031,Mar 15 2015
Bobby Jindal,0.279291103,Mar 22 2015
Bobby Jindal,0.166189494,Mar 29 2015
Bobby Jindal,0.251357726,Apr 05 2015
Bobby Jindal,0.268238202,Apr 12 2015
Bobby Jindal,0.564245096,Apr 19 2015
Bobby Jindal,0.264560259,Apr 26 2015
Bobby Jindal,0.185243101,May 03 2015
Bobby Jindal,0.186730326,May 10 2015
Bobby Jindal,0.661723971,May 17 2015
Bobby Jindal,0.393845639,May 24 2015
Bobby Jindal,0.421397906,May 31 2015
Bobby Jindal,0.249139071,Jun 07 2015
Bobby Jindal,0.376910084,Jun 14 2015
Bobby Jindal,4.780227142,Jun 21 2015
Bobby Jindal,2.491143038,Jun 28 2015
Bobby Jindal,1.060451488,Jul 05 2015
Bobby Jindal,0.56867423,Jul 12 2015
Bobby Jindal,1.09492873,Jul 19 2015
Bobby Jindal,0.68780056,Jul 26 2015
Bobby Jindal,1.355553188,Aug 02 2015
Bobby Jindal,0.596358321,Aug 09 2015
Bobby Jindal,0.585657557,Aug 16 2015
Bobby Jindal,0.876249223,Aug 23 2015
Bobby Jindal,0.474132025,Aug 30 2015
Bobby Jindal,1.029593682,Sep 06 2015
Bobby Jindal,1.721420049,Sep 13 2015
Bobby Jindal,0.589319061,Sep 20 2015
Bobby Jindal,0.454126808,Sep 27 2015
Bobby Jindal,0.506255894,Oct 04 2015
Bobby Jindal,0.459201649,Oct 11 2015
Bobby Jindal,0.376144543,Oct 18 2015
Bobby Jindal,0.584126512,Oct 25 2015
Bobby Jindal,0.791070416,Nov 01 2015
Bobby Jindal,0.817088771,Nov 08 2015
Bobby Jindal,2.271021728,Nov 15 2015
Bobby Jindal,0.825374343,Nov 22 2015
Bobby Jindal,0.215183403,Nov 29 2015
Bobby Jindal,0.180988885,Dec 06 2015
Bobby Jindal,0.190267959,Dec 13 2015
Bobby Jindal,0.204003368,Dec 20 2015
Bobby Jindal,0.148175681,Dec 27 2015
Bobby Jindal,0.14508598,Jan 03 2016
Bobby Jindal,0.468867217,Jan 10 2016
Bobby Jindal,0.162205055,Jan 17 2016
Bobby Jindal,0.152798643,Jan 24 2016
Bobby Jindal,0.241403848,Jan 31 2016
Bobby Jindal,0.344962265,Feb 07 2016
Bobby Jindal,0.216023147,Feb 14 2016
Bobby Jindal,0.17745499,Feb 21 2016
Bobby Jindal,0.364987692,Feb 28 2016
Bobby Jindal,0.280235556,Mar 06 2016
Bobby Jindal,0.198975903,Mar 13 2016
Bobby Jindal,0.163735011,Mar 20 2016
Bobby Jindal,0,Mar 27 2016
John Kasich,0,Dec 28 2014
John Kasich,0.129010923,Jan 04 2015
John Kasich,0.164166227,Jan 11 2015
John Kasich,0.152668208,Jan 18 2015
John Kasich,0.229682125,Jan 25 2015
John Kasich,0.159393843,Feb 01 2015
John Kasich,0.128939706,Feb 08 2015
John Kasich,0.111987253,Feb 15 2015
John Kasich,0.179514445,Feb 22 2015
John Kasich,0.103693563,Mar 01 2015
John Kasich,0.10013971,Mar 08 2015
John Kasich,0.136735555,Mar 15 2015
John Kasich,0.274654254,Mar 22 2015
John Kasich,0.134445934,Mar 29 2015
John Kasich,0.139762894,Apr 05 2015
John Kasich,0.21344521,Apr 12 2015
John Kasich,0.372254907,Apr 19 2015
John Kasich,0.19666885,Apr 26 2015
John Kasich,0.189828583,May 03 2015
John Kasich,0.112119365,May 10 2015
John Kasich,0.182539567,May 17 2015
John Kasich,0.285210185,May 24 2015
John Kasich,0.225282776,May 31 2015
John Kasich,0.192460114,Jun 07 2015
John Kasich,0.268333517,Jun 14 2015
John Kasich,0.246057802,Jun 21 2015
John Kasich,0.493911205,Jun 28 2015
John Kasich,0.346309458,Jul 05 2015
John Kasich,0.353169629,Jul 12 2015
John Kasich,3.333472931,Jul 19 2015
John Kasich,0.955469912,Jul 26 2015
John Kasich,5.084583061,Aug 02 2015
John Kasich,1.669381621,Aug 09 2015
John Kasich,1.204764108,Aug 16 2015
John Kasich,0.736756481,Aug 23 2015
John Kasich,0.603163574,Aug 30 2015
John Kasich,0.584201618,Sep 06 2015
John Kasich,2.555676666,Sep 13 2015
John Kasich,0.798091715,Sep 20 2015
John Kasich,0.531875685,Sep 27 2015
John Kasich,0.684087828,Oct 04 2015
John Kasich,0.582970649,Oct 11 2015
John Kasich,0.405473574,Oct 18 2015
John Kasich,2.416646581,Oct 25 2015
John Kasich,0.729687415,Nov 01 2015
John Kasich,2.072370868,Nov 08 2015
John Kasich,0.91014358,Nov 15 2015
John Kasich,0.837977857,Nov 22 2015
John Kasich,0.517276938,Nov 29 2015
John Kasich,0.553097244,Dec 06 2015
John Kasich,1.254485415,Dec 13 2015
John Kasich,0.493887519,Dec 20 2015
John Kasich,0.454067537,Dec 27 2015
John Kasich,0.496307784,Jan 03 2016
John Kasich,1.247004878,Jan 10 2016
John Kasich,1.358483609,Jan 17 2016
John Kasich,1.747585368,Jan 24 2016
John Kasich,2.242281639,Jan 31 2016
John Kasich,11.72563501,Feb 07 2016
John Kasich,6.669194671,Feb 14 2016
John Kasich,8.141287733,Feb 21 2016
John Kasich,11.55073272,Feb 28 2016
John Kasich,11.02402481,Mar 06 2016
John Kasich,18.63791322,Mar 13 2016
John Kasich,6.592183178,Mar 20 2016
John Kasich,4.671238532,Mar 27 2016
George Pataki,0,Dec 28 2014
George Pataki,0,Jan 04 2015
George Pataki,0,Jan 11 2015
George Pataki,0,Jan 18 2015
George Pataki,0,Jan 25 2015
George Pataki,0.171953243,Feb 01 2015
George Pataki,0.096009883,Feb 08 2015
George Pataki,0.096009883,Feb 15 2015
George Pataki,0,Feb 22 2015
George Pataki,0,Mar 01 2015
George Pataki,0,Mar 08 2015
George Pataki,0,Mar 15 2015
George Pataki,0,Mar 22 2015
George Pataki,0,Mar 29 2015
George Pataki,0,Apr 05 2015
George Pataki,0,Apr 12 2015
George Pataki,0,Apr 19 2015
George Pataki,0,Apr 26 2015
George Pataki,0,May 03 2015
George Pataki,0.119964039,May 10 2015
George Pataki,0.116241406,May 17 2015
George Pataki,1.34381154,May 24 2015
George Pataki,0.295358287,May 31 2015
George Pataki,0.171831139,Jun 07 2015
George Pataki,0.160570257,Jun 14 2015
George Pataki,0.119598508,Jun 21 2015
George Pataki,0.182865166,Jun 28 2015
George Pataki,0.22133106,Jul 05 2015
George Pataki,0.112528754,Jul 12 2015
George Pataki,0.12044331,Jul 19 2015
George Pataki,0.140735022,Jul 26 2015
George Pataki,0.503912775,Aug 02 2015
George Pataki,0.130430701,Aug 09 2015
George Pataki,0.122032814,Aug 16 2015
George Pataki,0.125215016,Aug 23 2015
George Pataki,0.114799854,Aug 30 2015
George Pataki,0.114799854,Sep 06 2015
George Pataki,0.777716417,Sep 13 2015
George Pataki,0.194088503,Sep 20 2015
George Pataki,0.121818606,Sep 27 2015
George Pataki,0.104286366,Oct 04 2015
George Pataki,0.112195085,Oct 11 2015
George Pataki,0.107763575,Oct 18 2015
George Pataki,0.25394917,Oct 25 2015
George Pataki,0.169328815,Nov 01 2015
George Pataki,0.175558147,Nov 08 2015
George Pataki,0.114300379,Nov 15 2015
George Pataki,0.09263099,Nov 22 2015
George Pataki,0.09263099,Nov 29 2015
George Pataki,0.118259359,Dec 06 2015
George Pataki,0.378210034,Dec 13 2015
George Pataki,0.120847839,Dec 20 2015
George Pataki,0.475274227,Dec 27 2015
George Pataki,0.096836361,Jan 03 2016
George Pataki,0.093840725,Jan 10 2016
George Pataki,0.093840725,Jan 17 2016
George Pataki,0.093840725,Jan 24 2016
George Pataki,0,Jan 31 2016
George Pataki,0,Feb 07 2016
George Pataki,0,Feb 14 2016
George Pataki,0,Feb 21 2016
George Pataki,0,Feb 28 2016
George Pataki,0,Mar 06 2016
George Pataki,0,Mar 13 2016
George Pataki,0,Mar 20 2016
George Pataki,0,Mar 27 2016
Rand Paul,0.298533626,Dec 28 2014
Rand Paul,0.420296491,Jan 04 2015
Rand Paul,0.637158293,Jan 11 2015
Rand Paul,0.777491153,Jan 18 2015
Rand Paul,0.70368574,Jan 25 2015
Rand Paul,2.216046967,Feb 01 2015
Rand Paul,0.774733801,Feb 08 2015
Rand Paul,0.689951085,Feb 15 2015
Rand Paul,0.78486321,Feb 22 2015
Rand Paul,1.121664469,Mar 01 2015
Rand Paul,0.812149913,Mar 08 2015
Rand Paul,0.754714586,Mar 15 2015
Rand Paul,1.19429068,Mar 22 2015
Rand Paul,0.697174357,Mar 29 2015
Rand Paul,12.03958198,Apr 05 2015
Rand Paul,5.253470967,Apr 12 2015
Rand Paul,2.280012044,Apr 19 2015
Rand Paul,1.557310156,Apr 26 2015
Rand Paul,1.156735587,May 03 2015
Rand Paul,1.167734013,May 10 2015
Rand Paul,2.922136624,May 17 2015
Rand Paul,2.33363259,May 24 2015
Rand Paul,2.861313864,May 31 2015
Rand Paul,1.223164723,Jun 07 2015
Rand Paul,1.784525857,Jun 14 2015
Rand Paul,1.506670094,Jun 21 2015
Rand Paul,1.611786757,Jun 28 2015
Rand Paul,1.155352484,Jul 05 2015
Rand Paul,1.122593899,Jul 12 2015
Rand Paul,1.232546739,Jul 19 2015
Rand Paul,1.134512836,Jul 26 2015
Rand Paul,4.820335429,Aug 02 2015
Rand Paul,2.416782666,Aug 09 2015
Rand Paul,1.299215943,Aug 16 2015
Rand Paul,1.254272008,Aug 23 2015
Rand Paul,1.089943462,Aug 30 2015
Rand Paul,1.102057163,Sep 06 2015
Rand Paul,4.085614023,Sep 13 2015
Rand Paul,1.610563751,Sep 20 2015
Rand Paul,1.215914759,Sep 27 2015
Rand Paul,0.952331275,Oct 04 2015
Rand Paul,1.294665347,Oct 11 2015
Rand Paul,1.002902287,Oct 18 2015
Rand Paul,2.0833251,Oct 25 2015
Rand Paul,1.218872022,Nov 01 2015
Rand Paul,2.499002736,Nov 08 2015
Rand Paul,1.304070424,Nov 15 2015
Rand Paul,0.78097037,Nov 22 2015
Rand Paul,0.816506115,Nov 29 2015
Rand Paul,1.101964791,Dec 06 2015
Rand Paul,2.62659731,Dec 13 2015
Rand Paul,1.391280369,Dec 20 2015
Rand Paul,0.901268526,Dec 27 2015
Rand Paul,1.471502935,Jan 03 2016
Rand Paul,2.849583046,Jan 10 2016
Rand Paul,2.001868281,Jan 17 2016
Rand Paul,3.317784031,Jan 24 2016
Rand Paul,5.008452794,Jan 31 2016
Rand Paul,1.210773415,Feb 07 2016
Rand Paul,0.708340682,Feb 14 2016
Rand Paul,0.700055975,Feb 21 2016
Rand Paul,0.916387658,Feb 28 2016
Rand Paul,0.748767977,Mar 06 2016
Rand Paul,0.588522267,Mar 13 2016
Rand Paul,0.399677615,Mar 20 2016
Rand Paul,0,Mar 27 2016
Marco Rubio,0.439035063,Dec 28 2014
Marco Rubio,0.398595688,Jan 04 2015
Marco Rubio,1.014132999,Jan 11 2015
Marco Rubio,1.185803363,Jan 18 2015
Marco Rubio,0.853988436,Jan 25 2015
Marco Rubio,0.560787311,Feb 01 2015
Marco Rubio,0.5140393,Feb 08 2015
Marco Rubio,0.530111232,Feb 15 2015
Marco Rubio,0.755102366,Feb 22 2015
Marco Rubio,0.626421308,Mar 01 2015
Marco Rubio,0.736974738,Mar 08 2015
Marco Rubio,0.627375631,Mar 15 2015
Marco Rubio,0.868716166,Mar 22 2015
Marco Rubio,0.951172249,Mar 29 2015
Marco Rubio,1.070872353,Apr 05 2015
Marco Rubio,13.11167863,Apr 12 2015
Marco Rubio,2.705064928,Apr 19 2015
Marco Rubio,1.26581862,Apr 26 2015
Marco Rubio,1.149346071,May 03 2015
Marco Rubio,1.592970029,May 10 2015
Marco Rubio,1.325457836,May 17 2015
Marco Rubio,1.085505036,May 24 2015
Marco Rubio,1.498025886,May 31 2015
Marco Rubio,2.456959762,Jun 07 2015
Marco Rubio,1.729837771,Jun 14 2015
Marco Rubio,1.154527806,Jun 21 2015
Marco Rubio,1.281952702,Jun 28 2015
Marco Rubio,1.235072445,Jul 05 2015
Marco Rubio,0.986963017,Jul 12 2015
Marco Rubio,1.349086127,Jul 19 2015
Marco Rubio,1.013616109,Jul 26 2015
Marco Rubio,6.585265483,Aug 02 2015
Marco Rubio,3.02611823,Aug 09 2015
Marco Rubio,2.059282262,Aug 16 2015
Marco Rubio,1.375004963,Aug 23 2015
Marco Rubio,1.163616405,Aug 30 2015
Marco Rubio,0.946663497,Sep 06 2015
Marco Rubio,6.986938284,Sep 13 2015
Marco Rubio,4.137359446,Sep 20 2015
Marco Rubio,2.53405122,Sep 27 2015
Marco Rubio,2.388495177,Oct 04 2015
Marco Rubio,2.03056533,Oct 11 2015
Marco Rubio,1.797813109,Oct 18 2015
Marco Rubio,8.685862028,Oct 25 2015
Marco Rubio,5.039214917,Nov 01 2015
Marco Rubio,6.292324284,Nov 08 2015
Marco Rubio,3.212710714,Nov 15 2015
Marco Rubio,2.71909614,Nov 22 2015
Marco Rubio,3.042920621,Nov 29 2015
Marco Rubio,3.478252843,Dec 06 2015
Marco Rubio,7.065489703,Dec 13 2015
Marco Rubio,3.280422645,Dec 20 2015
Marco Rubio,2.36309227,Dec 27 2015
Marco Rubio,3.805145496,Jan 03 2016
Marco Rubio,5.225082405,Jan 10 2016
Marco Rubio,5.362887482,Jan 17 2016
Marco Rubio,7.721371663,Jan 24 2016
Marco Rubio,22.4121377,Jan 31 2016
Marco Rubio,20.210979,Feb 07 2016
Marco Rubio,14.06393502,Feb 14 2016
Marco Rubio,30.85789313,Feb 21 2016
Marco Rubio,32.04756664,Feb 28 2016
Marco Rubio,21.83861541,Mar 06 2016
Marco Rubio,24.99882275,Mar 13 2016
Marco Rubio,4.263754102,Mar 20 2016
Marco Rubio,3.507137114,Mar 27 2016
Rick Santorum,0,Dec 28 2014
Rick Santorum,0.225518775,Jan 04 2015
Rick Santorum,0.116048976,Jan 11 2015
Rick Santorum,0.165663919,Jan 18 2015
Rick Santorum,0.173703271,Jan 25 2015
Rick Santorum,0.119239653,Feb 01 2015
Rick Santorum,0.398839772,Feb 08 2015
Rick Santorum,0.156408936,Feb 15 2015
Rick Santorum,0.160824654,Feb 22 2015
Rick Santorum,0.106066601,Mar 01 2015
Rick Santorum,0.107758709,Mar 08 2015
Rick Santorum,0.227949203,Mar 15 2015
Rick Santorum,0.173066306,Mar 22 2015
Rick Santorum,0.122066076,Mar 29 2015
Rick Santorum,0.210185958,Apr 05 2015
Rick Santorum,0.184721004,Apr 12 2015
Rick Santorum,0.154124094,Apr 19 2015
Rick Santorum,0.130221192,Apr 26 2015
Rick Santorum,0.311211129,May 03 2015
Rick Santorum,0.144767244,May 10 2015
Rick Santorum,0.158070272,May 17 2015
Rick Santorum,1.96136391,May 24 2015
Rick Santorum,0.816331358,May 31 2015
Rick Santorum,0.472781233,Jun 07 2015
Rick Santorum,0.462789383,Jun 14 2015
Rick Santorum,0.401899251,Jun 21 2015
Rick Santorum,0.286117943,Jun 28 2015
Rick Santorum,0.325413391,Jul 05 2015
Rick Santorum,0.22477512,Jul 12 2015
Rick Santorum,0.524368589,Jul 19 2015
Rick Santorum,0.205631746,Jul 26 2015
Rick Santorum,0.698038748,Aug 02 2015
Rick Santorum,0.302336764,Aug 09 2015
Rick Santorum,0.252291509,Aug 16 2015
Rick Santorum,0.25915623,Aug 23 2015
Rick Santorum,0.300764757,Aug 30 2015
Rick Santorum,0.197587849,Sep 06 2015
Rick Santorum,0.733535042,Sep 13 2015
Rick Santorum,0.314075876,Sep 20 2015
Rick Santorum,0.285342126,Sep 27 2015
Rick Santorum,0.221664115,Oct 04 2015
Rick Santorum,0.194409344,Oct 11 2015
Rick Santorum,0.178447168,Oct 18 2015
Rick Santorum,0.293806851,Oct 25 2015
Rick Santorum,0.189798793,Nov 01 2015
Rick Santorum,0.407723317,Nov 08 2015
Rick Santorum,0.20933079,Nov 15 2015
Rick Santorum,0.13593131,Nov 22 2015
Rick Santorum,0.119089821,Nov 29 2015
Rick Santorum,0.163279789,Dec 06 2015
Rick Santorum,0.446771552,Dec 13 2015
Rick Santorum,0.172987179,Dec 20 2015
Rick Santorum,0.152311773,Dec 27 2015
Rick Santorum,0.205107304,Jan 03 2016
Rick Santorum,0.765900255,Jan 10 2016
Rick Santorum,0.292944009,Jan 17 2016
Rick Santorum,0.748991703,Jan 24 2016
Rick Santorum,1.431656223,Jan 31 2016
Rick Santorum,0.253190187,Feb 07 2016
Rick Santorum,0.130757555,Feb 14 2016
Rick Santorum,0.249367966,Feb 21 2016
Rick Santorum,0.159961406,Feb 28 2016
Rick Santorum,0.1248324,Mar 06 2016
Rick Santorum,0.11667433,Mar 13 2016
Rick Santorum,0,Mar 20 2016
Rick Santorum,0,Mar 27 2016
Donald Trump,1.059671148,Dec 28 2014
Donald Trump,1.924681022,Jan 04 2015
Donald Trump,1.403185709,Jan 11 2015
Donald Trump,1.771828417,Jan 18 2015
Donald Trump,2.478618876,Jan 25 2015
Donald Trump,1.323952694,Feb 01 2015
Donald Trump,1.171202597,Feb 08 2015
Donald Trump,1.938852277,Feb 15 2015
Donald Trump,1.571851748,Feb 22 2015
Donald Trump,1.188507859,Mar 01 2015
Donald Trump,0.970048996,Mar 08 2015
Donald Trump,1.314158267,Mar 15 2015
Donald Trump,1.171958231,Mar 22 2015
Donald Trump,0.948390774,Mar 29 2015
Donald Trump,0.923602411,Apr 05 2015
Donald Trump,1.024128978,Apr 12 2015
Donald Trump,0.887552115,Apr 19 2015
Donald Trump,1.410160395,Apr 26 2015
Donald Trump,1.123362933,May 03 2015
Donald Trump,1.058292792,May 10 2015
Donald Trump,0.87130808,May 17 2015
Donald Trump,1.007199949,May 24 2015
Donald Trump,1.137788985,May 31 2015
Donald Trump,0.984389186,Jun 07 2015
Donald Trump,33.61626965,Jun 14 2015
Donald Trump,17.43313018,Jun 21 2015
Donald Trump,35.09495393,Jun 28 2015
Donald Trump,21.26247816,Jul 05 2015
Donald Trump,32.50104788,Jul 12 2015
Donald Trump,34.98646565,Jul 19 2015
Donald Trump,21.73624116,Jul 26 2015
Donald Trump,37.55063563,Aug 02 2015
Donald Trump,33.46432546,Aug 09 2015
Donald Trump,34.11399794,Aug 16 2015
Donald Trump,42.98262946,Aug 23 2015
Donald Trump,28.68641813,Aug 30 2015
Donald Trump,23.56804868,Sep 06 2015
Donald Trump,38.63389548,Sep 13 2015
Donald Trump,25.51412793,Sep 20 2015
Donald Trump,21.87824042,Sep 27 2015
Donald Trump,17.52447972,Oct 04 2015
Donald Trump,20.38681014,Oct 11 2015
Donald Trump,18.54478869,Oct 18 2015
Donald Trump,20.53434107,Oct 25 2015
Donald Trump,15.73858675,Nov 01 2015
Donald Trump,24.08742975,Nov 08 2015
Donald Trump,20.22436909,Nov 15 2015
Donald Trump,19.00035345,Nov 22 2015
Donald Trump,18.61043255,Nov 29 2015
Donald Trump,49.30569787,Dec 06 2015
Donald Trump,31.67768588,Dec 13 2015
Donald Trump,31.04168559,Dec 20 2015
Donald Trump,18.72524563,Dec 27 2015
Donald Trump,22.8007327,Jan 03 2016
Donald Trump,26.54612899,Jan 10 2016
Donald Trump,29.03357545,Jan 17 2016
Donald Trump,42.2186142,Jan 24 2016
Donald Trump,39.17418974,Jan 31 2016
Donald Trump,35.8672811,Feb 07 2016
Donald Trump,38.87142098,Feb 14 2016
Donald Trump,64.49269695,Feb 21 2016
Donald Trump,100,Feb 28 2016
Donald Trump,69.87140241,Mar 06 2016
Donald Trump,78.53721045,Mar 13 2016
Donald Trump,51.44360438,Mar 20 2016
Donald Trump,43.20466908,Mar 27 2016
